predio,comuna,latitud,longitud,score,nivel
SANTA BERTA Y OTROS,TUCAPEL,-37.195214,-71.82487,8.0,BAJO
HIJUELA MONTE AGUILA,CABRERO,-37.084069,-72.463673,3.0,BAJO
SANTA BERTA Y OTROS,TUCAPEL,-37.211023,-71.788956,8.0,BAJO
CERRO ALTO,YUMBEL,-36.984696,-72.594389,14.0,BAJO
EL OLIVO,YUMBEL,-37.102099,-72.732427,3.0,BAJO
PURISIMA,YUMBEL,-37.099976,-72.726336,3.0,BAJO
LAS BARRANCAS LOTE B-1,YUMBEL,-37.105645,-72.713901,3.0,BAJO
SANTA LUCIA,YUMBEL,-37.104511,-72.710063,3.0,BAJO
LAS HORTENCIAS,YUMBEL,-37.104494,-72.723282,3.0,BAJO
HIJUELA 1 PARCELA 3 SAN JOSE Y OTROS,TUCAPEL,-37.202467,-71.844859,8.0,BAJO
CHOIGUE ALTO LOTE A,YUMBEL,-36.970039,-72.566676,14.0,BAJO
PASO DEL ANGEL LOTE B,TUCAPEL,-37.253182,-71.769139,24.0,BAJO
LOS LAURELES Y OTROS.,YUNGAY,-37.089214,-71.819429,0.0,BAJO
HUINANCO LOTE B,YUMBEL,-37.101728,-72.692709,3.0,BAJO
CURAPASO,YUNGAY,-37.081812,-72.052304,12.0,BAJO
PARC.#9 CASAS DE RIO CLARO,CABRERO,-36.990129,-72.48207,6.0,BAJO
LOS LAURELES CHAMIZAL HIJUELA 3,YUNGAY,-37.091265,-71.845901,0.0,BAJO
LOS LAURELES CHAMIZAL HIJUELA 2,YUNGAY,-37.097382,-71.838615,0.0,BAJO
LAS PENAS,HUALQUI,-37.172566,-72.878899,14.0,BAJO
CHACAICO,HUALQUI,-37.170736,-72.882071,14.0,BAJO
PARCELA 128 QUILAPALOS LOTES B1Y B4,QUILACO,-37.825063,-71.923485,60.0,ALTO
SANTA ELENA SUR LOTE B,YUNGAY,-37.126481,-71.860786,0.0,BAJO
HIJUELA LA SUERTE LOTE A,SANTA BARBARA,-37.71645,-71.772826,64.0,ALTO
DON GONZALO,PEMUCO,-36.928456,-72.333385,3.0,BAJO
LIRQUEN ORIENTE Y PONIENTE,QUILACO,-37.731725,-71.904541,68.0,ALTO
HIJUELA 5 BELLA ESPERANZA,TUCAPEL,-37.242854,-71.828001,24.0,BAJO
BELLA ESPERANZA,TUCAPEL,-37.241307,-71.826078,24.0,BAJO
LO EDELMIRA,SANTA BARBARA,-37.656094,-71.819588,60.0,ALTO
PARC. TIERRAS LIBRES Y TIERRA LIBERTAD,MULCHEN,-37.59362,-72.433057,24.0,BAJO
PARCELA 68 TIERRA Y LIBERTAD,MULCHEN,-37.594985,-72.425142,24.0,BAJO
LA MONA LOTE A,QUILLECO,-37.475138,-71.952973,42.0,MEDIO
EL RECREO Y SAN ANTONIO,YUNGAY,-37.096419,-71.821754,0.0,BAJO
EL RECREO LOTE D,YUNGAY,-37.100599,-71.829038,0.0,BAJO
EL NANDU,COYHAIQUE,-45.913414,-71.909575,0.0,BAJO
EL TERO,COYHAIQUE,-45.932324,-71.864503,0.0,BAJO
HACIENDA RUPANCO NORTE,PUERTO OCTAY,-40.839119,-72.741679,0.0,BAJO
HACIENDA RUPANCO SUR,PUERTO OCTAY,-40.878332,-72.745341,0.0,BAJO
RIACHUELO LOTE A,RIO NEGRO,-40.816434,-73.379068,64.0,ALTO
RUPANCO OESTE,PUERTO OCTAY,-40.820116,-72.828859,0.0,BAJO
RUPANCO ESTE,PUERTO OCTAY,-40.89505,-72.686708,0.0,BAJO
RUPANCO SUR 2,PUERTO OCTAY,-40.917022,-72.713764,0.0,BAJO
RUPANCO SUR 3,PUERTO OCTAY,-40.93711,-72.637502,0.0,BAJO
FRESIA,MULCHEN,-37.881168,-72.056473,100.0,CRÍTICO
SANTO DOMINGO,LUMACO,-38.286306,-73.089408,100.0,CRÍTICO
SAN JUAN DE PELLAHUEN Y OTRO,LUMACO,-38.349081,-73.150714,100.0,CRÍTICO
LAS VACAS,LUMACO,-38.424768,-73.265619,100.0,CRÍTICO
SAN MIGUEL,LUMACO,-38.379748,-73.116213,100.0,CRÍTICO
VENECIA,LUMACO,-38.374689,-73.192072,100.0,CRÍTICO
LOS EUCALIPTUS Y OTRO,MULCHEN,-37.894092,-72.192375,100.0,CRÍTICO
CAMPO AMOR Y OTRO,MULCHEN,-37.865965,-72.310568,100.0,CRÍTICO
EL RETIRO Y EL ACACIO,MULCHEN,-37.860719,-72.040757,100.0,CRÍTICO
PARCELAS 5 Y 6 CHUMULCO,MULCHEN,-37.801494,-72.278591,100.0,CRÍTICO
LOS MAITENES,SANTA BARBARA,-37.633038,-71.871207,68.0,ALTO
PARCELAS ARILAHUEN,SANTA BARBARA,-37.635023,-71.933566,86.0,CRÍTICO
LOS CASTAÑOS LOTE 1,EL CARMEN,-36.974068,-71.805718,0.0,BAJO
COIHUECO LOTE A,QUILLECO,-37.491837,-71.918756,42.0,MEDIO
BAIKAL,SANTA BARBARA,-37.666931,-71.946417,76.0,CRÍTICO
EL TRIANGULO,SANTA BARBARA,-37.639854,-71.817895,60.0,ALTO
LOS MAYOS 4,SANTA BARBARA,-37.666411,-71.968368,84.0,CRÍTICO
EL TRIANGULO Y OTROS,MULCHEN,-37.725226,-72.25685,100.0,CRÍTICO
LA ARANA,LUMACO,-38.349199,-73.138803,100.0,CRÍTICO
LOS FLAMENCOS,LUMACO,-38.350051,-73.005869,100.0,CRÍTICO
PARC.10 MISQUE,YUMBEL,-37.146854,-72.481975,3.0,BAJO
PARCELA 7 MISQUE LOTE B,YUMBEL,-37.158164,-72.47935,3.0,BAJO
EL CAMBRAY LOTE A-A1,NACIMIENTO,-37.473795,-72.696394,37.0,MEDIO
SITIO 33 VALLE HERMOSO,PEMUCO,-36.975084,-72.232324,3.0,BAJO
PARCELA 51 VALLE HERMOSO,PEMUCO,-36.985153,-72.230963,3.0,BAJO
CARTAGO,PEMUCO,-37.012809,-71.842067,0.0,BAJO
PC-B-SAN LUIS DEL PAL PAL,PEMUCO,-36.986336,-72.054764,0.0,BAJO
LOS PEUMOS,PEMUCO,-36.983967,-72.064125,0.0,BAJO
LOTE 2 PARCELA 5 DANICALQUI,PEMUCO,-36.99131,-72.143957,4.0,BAJO
LAS VINAS DE CURAPASO,YUNGAY,-37.082962,-72.053775,12.0,BAJO
PEMUCO,PEMUCO,-36.934743,-72.127992,0.0,BAJO
COSTA RICA Y OTROS,PEMUCO,-36.989969,-72.186528,3.0,BAJO
PARCELA 2 COLONIA HUEPIL,TUCAPEL,-37.203091,-71.830908,8.0,BAJO
SANTA ISABEL,YUNGAY,-37.081545,-72.044082,4.0,BAJO
CANELILLO,PEMUCO,-37.035599,-71.878288,0.0,BAJO
HIJUELA 2A 2 SAN LUIS PAL PAL,PEMUCO,-36.988313,-72.047835,0.0,BAJO
HIJUELA CHAPALE,PEMUCO,-37.038758,-71.818414,0.0,BAJO
SANTA MARIA,PEMUCO,-37.028362,-71.866707,0.0,BAJO
SAN LUIS DE PALPAL,PEMUCO,-36.968447,-72.054172,0.0,BAJO
SANTA ELVIRA,PEMUCO,-36.950223,-72.144107,0.0,BAJO
LOS CASTANOS,YUNGAY,-37.058892,-71.821535,0.0,BAJO
SN LUIS DEL PAL PAL P-7,PEMUCO,-36.99747,-71.989161,0.0,BAJO
MESETA BAJA,TUCAPEL,-37.262299,-71.790699,24.0,BAJO
CARRIZALILLO LOTE C,PEMUCO,-36.952301,-72.086168,0.0,BAJO
LOS LAURELES,YUNGAY,-37.0834,-71.806362,0.0,BAJO
LA CABANA,YUNGAY,-37.134892,-72.25608,15.0,BAJO
EL MIRADOR,PEMUCO,-36.959879,-72.144715,0.0,BAJO
SANTA ELVIRA,PEMUCO,-36.939657,-72.151464,0.0,BAJO
PADRE HURTADO Y OTROS,PEMUCO,-37.029535,-71.978513,0.0,BAJO
LA ESPERANZA,EL CARMEN,-36.941416,-71.81114,0.0,BAJO
DANICALQUI P2 L2,PEMUCO,-36.98186,-72.127623,0.0,BAJO
MAYULERMU L2 DEL LB H.5,EL CARMEN,-36.829692,-71.846929,0.0,BAJO
EL GUINDO,YUNGAY,-37.075263,-71.781919,0.0,BAJO
SANHUEZA,YUNGAY,-37.111837,-71.843953,0.0,BAJO
SANTA LUISA,SAN IGNACIO,-36.828299,-71.802721,0.0,BAJO
LAS CRUCES LOTE 2 Y 3,PINTO,-36.82504,-71.826464,0.0,BAJO
LAS DELICIAS Y OTROS,TUCAPEL,-37.202537,-71.863815,8.0,BAJO
SAN ISIDRO Y LOS MAITENS,COIHUECO,-36.592013,-71.635767,5.0,BAJO
CAPILLA Y LAS QUILAS,EL CARMEN,-36.916595,-71.783928,0.0,BAJO
LOS HOYOS,PINTO,-36.795119,-71.782276,0.0,BAJO
EL LINGAL,EL CARMEN,-36.898878,-71.804296,0.0,BAJO
SINGAPUR,PEMUCO,-37.029498,-72.092747,4.0,BAJO
BUENOS AIRES LOTE 1,EL CARMEN,-36.977097,-71.744813,0.0,BAJO
LEORBEN,YUNGAY,-37.091815,-71.981302,4.0,BAJO
SANTA JUANA,QUILLECO,-37.502737,-71.843022,62.0,ALTO
EL AROMO LOTE-A Y EL PEUMO LOTE-,LOS ANGELES,-37.274545,-72.145094,12.0,BAJO
LA MARAVILLA LOTE-B,NACIMIENTO,-37.470372,-72.845681,43.0,MEDIO
ZARZAL DE COREO LOTE B,QUILLECO,-37.474676,-72.060867,34.0,MEDIO
PARCELA 8 SAN PEDRO LOTE B1-B Y B1-C,MULCHEN,-37.76657,-71.983876,72.0,ALTO
HIJUELA LA SUERTE LOTE B1-A,SANTA BARBARA,-37.708903,-71.765897,64.0,ALTO
PARCELA 10 ESTRELLA DE BIO BIO LOTE-B2A,SANTA BARBARA,-37.724662,-71.785145,64.0,ALTO
LA SUERTE LOTES B2_F2 Y LOTE B2_H2,SANTA BARBARA,-37.709986,-71.772793,64.0,ALTO
LOS LIRIOS II,NACIMIENTO,-37.485832,-72.80558,43.0,MEDIO
EL ZORZALITO,LONCOCHE,-39.302448,-72.852713,38.0,MEDIO
LA PITRA,LUMACO,-38.191375,-73.113555,100.0,CRÍTICO
EL ESFUERZO,LUMACO,-38.195205,-73.113006,100.0,CRÍTICO
CHARROCURA,TIRUA,-38.276717,-73.255933,100.0,CRÍTICO
LA CAPILLA,LUMACO,-38.325486,-73.166584,100.0,CRÍTICO
NAHUELCO LOTE 2,PUREN,-38.083877,-73.047152,100.0,CRÍTICO
SANTA BRUNILDA,LUMACO,-38.332354,-72.944511,100.0,CRÍTICO
SANTA TEOFILA,LUMACO,-38.332287,-72.938968,100.0,CRÍTICO
LOMA LARGA,LUMACO,-38.36321,-73.039197,100.0,CRÍTICO
LA FLORIDA I Y II,LUMACO,-38.295834,-73.130103,100.0,CRÍTICO
EL FIO,LUMACO,-38.314769,-73.150222,100.0,CRÍTICO
HIJUELA 8 CURIHUE,MARIQUINA,-39.329778,-72.851456,68.0,ALTO
P1 CAMPO LINDO,MULCHEN,-37.814791,-72.163687,100.0,CRÍTICO
SANTA VIRGINIA,EL CARMEN,-36.964455,-71.7594,0.0,BAJO
SANTA ADELAIDA,NACIMIENTO,-37.359833,-72.807075,43.0,MEDIO
ANCUD Y OTROS,QUILACO,-37.706948,-72.006046,72.0,ALTO
MIRAFLORES Y CERROPIEDRA,QUILLECO,-37.519645,-71.900869,54.0,ALTO
HIJUELA LOS ALAMOS L-A Y L-B1,LOS ANGELES,-37.275572,-72.139,12.0,BAJO
PARCELA.20 TIERRAS PARA CHILE LOTE 1,QUILACO,-37.674846,-72.102027,100.0,CRÍTICO
HIJUELA EL POTRERILLO,LOS ANGELES,-37.402153,-72.540135,10.0,BAJO
S.JOAQUIN Y L.QUINIENTAS,SANTA BARBARA,-37.730128,-71.759756,62.0,ALTO
STA TERESITA,MULCHEN,-37.804828,-72.339951,100.0,CRÍTICO
LA ENVIDIA LOTES A-B-C,LOS ANGELES,-37.397829,-72.453034,6.0,BAJO
PARCELAS CAMPO BUENO,MULCHEN,-37.746481,-72.391705,100.0,CRÍTICO
LOS SAUCES,QUILLECO,-37.386623,-71.806983,58.0,ALTO
MOTILLAR,NACIMIENTO,-37.351985,-72.820211,43.0,MEDIO
PARCELA 2 PRIMER PASO LOTE A,QUILLECO,-37.455252,-71.925161,42.0,MEDIO
HIJUELA EL DURAZNO Y OTRO,QUILLECO,-37.438837,-71.798299,58.0,ALTO
EL RESPETAO,SANTA BARBARA,-37.565547,-71.795991,62.0,ALTO
PARC 27 EL SAUCE,LOS ANGELES,-37.397194,-72.559067,10.0,BAJO
PARC 6 SAN PEDRO LOTE 1,MULCHEN,-37.759676,-71.991855,72.0,ALTO
SANTA PATRICIA,MULCHEN,-37.778894,-72.167356,100.0,CRÍTICO
SANTA CLOTILDE,QUILLECO,-37.433341,-71.911248,58.0,ALTO
EL BOLDO,NACIMIENTO,-37.369868,-72.721937,43.0,MEDIO
EL MAITEN LOTE 3A,QUILLECO,-37.440816,-71.911092,50.0,ALTO
HIJUELA SAN JOSE,SANTA BARBARA,-37.578756,-72.064586,58.0,ALTO
HIJUELA 1 EL AROMO,QUILLECO,-37.389738,-71.824483,58.0,ALTO
HIJUELAS SAN LUIS,QUILACO,-37.763925,-71.838927,68.0,ALTO
CHOROICO LOTE A,NACIMIENTO,-37.544213,-72.859762,37.0,MEDIO
EL DESIERTO LOTE 2,LOS ANGELES,-37.263807,-72.148692,12.0,BAJO
LAS QUILAS Y OTROS,LAJA,-37.32098,-72.516428,0.0,BAJO
LOS LIRIOS LOTE-A,QUILLECO,-37.517428,-71.93017,70.0,ALTO
HIJUELA EL PINO LOS MAYOS,SANTA BARBARA,-37.661977,-71.999602,80.0,CRÍTICO
LOS PUQUIOS,QUILLECO,-37.52969,-72.111222,48.0,MEDIO
PARCELA 58 QUILAPALOS,QUILACO,-37.733491,-71.94971,72.0,ALTO
LIRQUEN CHICO,QUILACO,-37.762128,-71.865354,76.0,CRÍTICO
RUCATATA Y SAN FRANCISCO,QUILACO,-37.736554,-71.869532,68.0,ALTO
EX-SANTA TERESA LOTE-B1,MULCHEN,-37.673166,-72.245045,100.0,CRÍTICO
EL ALAMO,LOS ANGELES,-37.243574,-72.345584,12.0,BAJO
BELLAVISTA LOTE B,QUILACO,-37.754204,-71.849475,88.0,CRÍTICO
EL LIMITE,TIRUA,-38.2814,-73.267334,100.0,CRÍTICO
EL PATO,TIRUA,-38.272365,-73.256974,100.0,CRÍTICO
QUEBRADA VIEJA,LUMACO,-38.33358,-73.067419,100.0,CRÍTICO
EL DECRETO,LUMACO,-38.319623,-73.178542,100.0,CRÍTICO
EL RECOVECO,LONCOCHE,-39.322732,-72.745499,94.0,CRÍTICO
LA QUILANTOZA Y OTRO,CONTULMO,-38.215146,-73.155326,100.0,CRÍTICO
P.2 CAMPO LINDO LOTE 5,MULCHEN,-37.820167,-72.171591,100.0,CRÍTICO
"SANTA MERCEDES LOTE A,D",SANTA BARBARA,-37.730391,-71.769128,56.0,ALTO
HIJUELA LOS COPIHUES LA,SANTA BARBARA,-37.722282,-71.768174,56.0,ALTO
MONTPELLIER,MULCHEN,-37.846719,-72.016767,94.0,CRÍTICO
NIPAN,QUILLECO,-37.503774,-72.023571,66.0,ALTO
EL AGUILA,MULCHEN,-37.787112,-72.038866,100.0,CRÍTICO
HIJUELAS SAN PEDRO,SANTA BARBARA,-37.556754,-71.821651,70.0,ALTO
P10 ESTRELLA BB L-B2-B1,SANTA BARBARA,-37.726428,-71.789388,56.0,ALTO
EL CASTILLO,SANTA BARBARA,-37.520226,-71.832593,54.0,ALTO
MANIHUAL LOTE B,NACIMIENTO,-37.425802,-72.960394,33.0,MEDIO
PARCELA 9 ANCUD LOTE 1B,QUILACO,-37.713586,-71.964028,72.0,ALTO
HIJUELA 1 EL LAUREL,QUILLECO,-37.391342,-71.83904,58.0,ALTO
HUINGAN LOTE B1,NACIMIENTO,-37.527719,-72.638305,41.0,MEDIO
PARCELAS QUILAPALOS,QUILACO,-37.77268,-71.901222,64.0,ALTO
HIJUELA 1 LOTE A1 TINAJON Y OTRO,QUILLECO,-37.436636,-71.820573,58.0,ALTO
SAN SEBASTIAN LOTE 4 Y 5,QUILLECO,-37.375263,-71.868238,58.0,ALTO
SAN SEBASTIAN Y STA OLGA,SANTA BARBARA,-37.584562,-71.874707,94.0,CRÍTICO
HIJUELA EL NOGAL LOTE A,SANTA BARBARA,-37.727737,-71.773541,56.0,ALTO
HIJUELA SAN MANUEL,QUILLECO,-37.5237,-71.923695,70.0,ALTO
HIJUELA 3 EL AVELLANO,YUNGAY,-37.100358,-71.709258,0.0,BAJO
CAMARICO LA TORRE,PEMUCO,-37.028816,-71.927911,0.0,BAJO
SANTA ELENA,COBQUECURA,-36.016026,-72.743858,0.0,BAJO
LLOAQUEN,TRAIGUEN,-38.154627,-72.630863,100.0,CRÍTICO
EL MANZANO,PEMUCO,-37.006698,-71.894257,0.0,BAJO
LAS VERTIENTES,CHANCO,-35.68056,-72.513802,0.0,BAJO
SANTA MARTA LOTE 1,SAN IGNACIO,-36.833226,-71.859679,0.0,BAJO
SANTA MARTA LOTE 2,SAN IGNACIO,-36.835604,-71.853184,0.0,BAJO
EL ROSARIO HIJUELAS,QUIRIHUE,-36.174571,-72.608582,0.0,BAJO
HONDURAS (C),MULCHEN,-37.859094,-72.152328,100.0,CRÍTICO
LOS AROMOS,LA UNION,-40.304258,-73.251258,35.0,MEDIO
CASAS NUEVAS DE ZEMITA,NIQUEN,-36.377257,-71.732657,0.0,BAJO
SANTA LEONOR,MULCHEN,-37.881831,-72.131428,100.0,CRÍTICO
CUQUIMO,OSORNO,-40.528829,-73.288064,73.0,ALTO
SANTA ROSA DE CHUMULCO (U),MULCHEN,-37.732329,-72.34781,100.0,CRÍTICO
LOS BOLDOS LOTES B1A Y B1B,MULCHEN,-37.67941,-72.173901,100.0,CRÍTICO
LA ESPERANZA (C),MULCHEN,-37.775497,-72.015807,94.0,CRÍTICO
LOS MINUCOS Y OTROS,CONTULMO,-38.219885,-73.181227,100.0,CRÍTICO
PARCELA 87 RELUN LOTE D,LUMACO,-38.256128,-73.180146,100.0,CRÍTICO
EL LINGUE II,LUMACO,-38.16205,-73.07417,100.0,CRÍTICO
LAS SETENTAS II,LONCOCHE,-39.269552,-72.7114,84.0,CRÍTICO
LA TORRE,LONCOCHE,-39.322903,-72.687684,88.0,CRÍTICO
SAN ANTONIO IV,LONCOCHE,-39.296863,-72.716464,84.0,CRÍTICO
LAS LOMAS,LONCOCHE,-39.315586,-72.588684,84.0,CRÍTICO
SAN OSCAR,LONCOCHE,-39.265779,-72.701599,84.0,CRÍTICO
PINARES,SAN PEDRO DE LA PAZ,-36.936541,-73.068467,47.0,MEDIO
SANTA MARTA - BUEN PLACER,HUALQUI,-37.093816,-72.855386,11.0,BAJO
GOMERO,YUMBEL,-37.103515,-72.76756,11.0,BAJO
MARDONAL Y OTRO,HUALQUI,-37.156372,-72.83882,8.0,BAJO
CANTERAS,HUALQUI,-37.191161,-72.829986,14.0,BAJO
TOMENTUCO Y OTROS,SAN ROSENDO,-37.175992,-72.786331,8.0,BAJO
EL RECREO-TRAIGUEN UNIHUE,HUALQUI,-37.100363,-72.934017,29.0,MEDIO
NORIHUE Y OTRO,HUALQUI,-37.145744,-72.930237,15.0,BAJO
FLOR DE CONIHUECO,HUALQUI,-37.101646,-72.885733,8.0,BAJO
ATEUCO,HUALQUI,-37.093021,-72.838281,11.0,BAJO
EL AVELLANO,HUALQUI,-37.04908,-72.916751,26.0,MEDIO
CHOROICO,NACIMIENTO,-37.54631,-72.844939,37.0,MEDIO
MALO DE MOLINA LOTE B,PEMUCO,-37.047412,-71.820127,0.0,BAJO
SANTA AURORA II,SANTA BARBARA,-37.614395,-71.802054,44.0,MEDIO
HIJUELA CAMILA Y SAN SEBASTIAN,QUILACO,-37.693848,-72.019647,100.0,CRÍTICO
PARCELA B LOS BOLDOS,MULCHEN,-37.675301,-72.161599,100.0,CRÍTICO
ITATA,RANQUIL,-36.679785,-72.477044,23.0,BAJO
LOS COMPADRES,QUILACO,-37.792199,-71.723603,76.0,CRÍTICO
SANTA VIVIANA Y OTROS,SAN IGNACIO,-36.837366,-71.884143,0.0,BAJO
LA PARADA Y LAS MELOSAS,NIQUEN,-36.400012,-71.654387,0.0,BAJO
LAS GARZAS,NIQUEN,-36.384779,-71.700837,0.0,BAJO
LAGUNA LARGA LOTE 1A Y 2,PEMUCO,-37.009448,-72.014795,0.0,BAJO
SAN JOSE Y SANTA ISMENIA,SAN NICOLAS,-36.467239,-72.157618,12.0,BAJO
PLACILLA,PEMUCO,-37.030778,-71.696844,0.0,BAJO
QUILAMAN,COIHUECO,-36.570357,-71.912726,12.0,BAJO
ALTO ORIENTE SUR,COBQUECURA,-36.061521,-72.730392,0.0,BAJO
LA LAGUNA,EL CARMEN,-36.906416,-71.850306,0.0,BAJO
EL LLEUQUE LOTE 1,YUNGAY,-37.101614,-71.885058,0.0,BAJO
SANTA ANA,LONCOCHE,-39.35155,-72.604287,100.0,CRÍTICO
DIUCALEMU 1 Y 2,SAN NICOLAS,-36.35672,-72.249345,0.0,BAJO
COIPIN LOTE 1,SAN NICOLAS,-36.374149,-72.273666,0.0,BAJO
EL CARMEN DE CUCHA CUCHA,PORTEZUELO,-36.621878,-72.418672,15.0,BAJO
EL ARRAYAN (USUFRUCTO),TRAIGUEN,-38.20643,-72.616912,100.0,CRÍTICO
PANQUEQUILLO (U),YUNGAY,-37.098429,-71.926422,0.0,BAJO
PARCELA 43 COLLICO,COIHUECO,-36.533052,-71.722569,0.0,BAJO
VALLE HERMOSO LOTE A,QUILLECO,-37.527707,-71.699674,36.0,MEDIO
ANCUD,QUILACO,-37.710648,-71.983772,72.0,ALTO
LAS GOLONDRINAS,MULCHEN,-37.69842,-72.349247,100.0,CRÍTICO
BUEN RETIRO,CHANCO,-35.736821,-72.487006,0.0,BAJO
LOS COLIGUES Y LAS PIRCAS,COLBUN,-35.824734,-71.393149,0.0,BAJO
HUENO-HUENO Y RIO BLANCO,PUERTO VARAS,-41.275446,-72.498371,0.0,BAJO
NININCO Y OTRO,MULCHEN,-37.855217,-72.315452,100.0,CRÍTICO
PARCELA 60 RELUN (U),LUMACO,-38.262201,-73.135656,100.0,CRÍTICO
TREHUALEMU,PELLUHUE,-35.960645,-72.717512,0.0,BAJO
EL AGRO R1,NEGRETE,-37.583982,-72.579791,41.0,MEDIO
SAN JORGE,MULCHEN,-37.766256,-72.181392,100.0,CRÍTICO
INFIERNILLO,EL CARMEN,-37.001204,-71.83931,0.0,BAJO
SAN JUAN,EL CARMEN,-36.979348,-71.858145,0.0,BAJO
RINCONADA (USUFRUCTO),TRAIGUEN,-38.222339,-72.603006,100.0,CRÍTICO
SAN MIGUEL,PEMUCO,-36.88283,-72.344256,3.0,BAJO
LAS VERTIENTES,EL CARMEN,-36.993953,-71.792723,0.0,BAJO
RUCAMANQUI SECTOR 1,TUCAPEL,-37.187139,-71.877564,8.0,BAJO
RUCAMANQUI SECTOR 2,TUCAPEL,-37.150614,-71.822452,0.0,BAJO
RUCAMANQUI SECTOR 3,TUCAPEL,-37.132742,-71.769108,0.0,BAJO
RUCAMANQUI SECTOR 4,TUCAPEL,-37.178833,-71.781468,0.0,BAJO
RUCAMANQUI SECTOR 5,TUCAPEL,-37.160085,-71.706256,0.0,BAJO
TRELENCAS Y PIEDRA LISA,SAN IGNACIO,-36.829538,-71.782172,0.0,BAJO
LOS BAJIOS Y C. PELADOS,PELLUHUE,-35.881744,-72.584183,0.0,BAJO
LOS HOYOS,PINTO,-36.81441,-71.763395,0.0,BAJO
LA HERRADURA Y OTROS,LUMACO,-38.342432,-73.12967,100.0,CRÍTICO
PIEDRAS BLANCAS I Y OTROS,LUMACO,-38.29506,-72.97757,100.0,CRÍTICO
EL RAULI II Y OTROS,LUMACO,-38.306222,-72.953376,100.0,CRÍTICO
LAS CARPAS I Y OTROS,LUMACO,-38.22668,-73.052013,100.0,CRÍTICO
CURILEBU Y OTROS,LUMACO,-38.3291,-73.223732,100.0,CRÍTICO
LA SELVA Y OTROS,LUMACO,-38.28884,-73.189994,100.0,CRÍTICO
PARCELA 97 COLONIA RELUN,LUMACO,-38.319155,-73.28075,100.0,CRÍTICO
LOS RADALES Y OTROS,LUMACO,-38.333467,-73.107635,100.0,CRÍTICO
LA AURORA Y OTROS,LUMACO,-38.360285,-73.061089,100.0,CRÍTICO
PARCELA 90 COLONIA RELUN,LUMACO,-38.278611,-73.217332,100.0,CRÍTICO
LAS DELICIAS Y OTROS,LUMACO,-38.27797,-72.964404,100.0,CRÍTICO
EL CIRCULO,LUMACO,-38.357119,-73.029579,100.0,CRÍTICO
EL ROBLE Y OTROS,LUMACO,-38.312142,-73.173401,100.0,CRÍTICO
LA HERRADURA VII Y OTROS,LUMACO,-38.341186,-73.190788,100.0,CRÍTICO
SAN OSCAR Y OTROS,LUMACO,-38.292768,-73.244632,100.0,CRÍTICO
SAN JAVIER Y OTROS,LUMACO,-38.177216,-72.824566,100.0,CRÍTICO
EL PICAFLOR,LUMACO,-38.342311,-73.131235,100.0,CRÍTICO
LAS LUMAS Y OTROS,LUMACO,-38.356538,-73.106892,100.0,CRÍTICO
SANTA ELSA,LUMACO,-38.342379,-72.944608,100.0,CRÍTICO
COMUDE,LUMACO,-38.357483,-72.973142,100.0,CRÍTICO
LOLENCO Y OTROS,LUMACO,-38.347637,-72.936094,100.0,CRÍTICO
RELUN,LUMACO,-38.23474,-73.133901,100.0,CRÍTICO
SANTA JULIA II Y OTROS,LUMACO,-38.262282,-73.027091,100.0,CRÍTICO
PICHIPELLAHUEN Y RELUN II,LUMACO,-38.292639,-73.02023,100.0,CRÍTICO
LA QUINTA Y OTROS,LUMACO,-38.349089,-73.162524,100.0,CRÍTICO
LOS MAJUELOS,HUALQUI,-37.055533,-72.801945,3.0,BAJO
LOMA BLANCA,HUALQUI,-37.11857,-72.852157,11.0,BAJO
SAN ANTONIO,HUALQUI,-37.024343,-72.826315,3.0,BAJO
LAS ESPERANZAS,HUALQUI,-37.055588,-72.913453,22.0,BAJO
CALQUINHUE,HUALQUI,-37.090317,-72.857326,11.0,BAJO
CONIHUECO,HUALQUI,-37.086928,-72.897743,8.0,BAJO
LAS MERCEDES,HUALQUI,-37.110762,-72.829746,11.0,BAJO
SANTA AURORA 2 LOTE A 1,HUALQUI,-37.03945,-72.878669,17.0,BAJO
EL AROMO,SAN ROSENDO,-37.188779,-72.814217,14.0,BAJO
LA PALMA,HUALQUI,-37.138423,-72.78328,11.0,BAJO
SANTA MATILDE Y LOS OLIVOS,HUALQUI,-37.16087,-72.886289,8.0,BAJO
RANGUEL-EL LIMON,HUALQUI,-37.128446,-72.847849,8.0,BAJO
SAN ANTONIO DE QUILACOYA Y OTROS,HUALQUI,-37.077267,-72.842116,11.0,BAJO
SANTA CRUZ II,HUALQUI,-37.105605,-72.860385,11.0,BAJO
CAUNAN,HUALQUI,-37.108352,-72.901162,8.0,BAJO
RANQUILCO,SAN ROSENDO,-37.133336,-72.817866,11.0,BAJO
SANTA MARIA Y OTROS,HUALQUI,-37.058386,-72.889848,17.0,BAJO
LA ESPERANZA,FLORIDA,-36.919221,-72.798044,12.0,BAJO
ROJAS,SAN ROSENDO,-37.157844,-72.735502,3.0,BAJO
SANTA ANA Y LOS LENES LOTE 1,HUALQUI,-37.143311,-72.895817,8.0,BAJO
EL DURAZNO,HUALQUI,-37.163209,-72.822976,8.0,BAJO
COLQUIHUE,HUALQUI,-37.106118,-72.866044,8.0,BAJO
LA AGUADA 1,HUALQUI,-37.099801,-72.782216,11.0,BAJO
HIJUELA RANGUEL,HUALQUI,-37.126888,-72.850717,8.0,BAJO
